YEAR,PERMNO,STDEV,E,F,QUICK,SelectionProb,SamplingWeight
2012,18091,0.3607289914,1649345805.5,294466000,2.3094003767,0.0557724484,17.93
2012,19393,0.1963674502,59715310524,2803000000,1.9688946015,0.0557724484,17.93
2012,20415,0.4554776951,5561817364,1385397500,1.4290654086,0.0557724484,17.93
2012,20618,0.4837589288,2274540819.8,303900000,2.9276681841,0.0557724484,17.93
2012,23297,0.386307548,2153992698.4,273377000,0.5457580233,0.0557724484,17.93
2012,24053,0.1889251372,3372469260.5,1710607500,0.7658587649,0.0557724484,17.93
2012,24328,0.3840841617,8187653366.8,1483128500,2.0997800996,0.0557724484,17.93
2012,24459,0.2805232185,3701288702.8,2391954500,1.0543348959,0.0557724484,17.93
2012,24985,0.2237206931,8025411458.7,3665500000,1.2857142857,0.0557724484,17.93
2012,25487,0.4927465721,1130713468.2,4403000000,1.0482993197,0.0557724484,17.93
2012,27975,0.5279211268,329312005,0,1.0550458716,0.0557724484,17.93
2012,28310,0.2236663199,58935199528,7097838500,0.7970884997,0.0557724484,17.93
2012,29103,0.6542938569,61399798.373,135724000,2.3330437912,0.0557724484,17.93
2012,30681,0.2881614658,12298463425,1641650000,0.8929397652,0.0557724484,17.93
2012,32540,0.4115788143,586433971.41,0,4.2412060302,0.0557724484,17.93
2012,32870,0.2195517954,7733643971.7,125000000,2.5678064113,0.0557724484,17.93
2012,36281,0.4844504193,2467632000,115287500,2.907046378,0.0557724484,17.93
2012,37807,0.2964253819,3637265063.9,717221500,1.0517519582,0.0557724484,17.93
2012,38762,0.2240470735,6693252759.9,4820250000,0.6165533129,0.0557724484,17.93
2012,41080,0.436168247,16974832393,454000000,1.9390210555,0.0557724484,17.93
2012,42439,0.5540423907,1169958617.1,105615000,1.116042272,0.0557724484,17.93
2012,43634,0.4512226389,45422699.058,303000,4.320668693,0.0557724484,17.93
2012,43757,0.4901490446,251718024.23,0,5.4538572459,0.0557724484,17.93
2012,44134,0.4272086932,2901806196.4,311922500,1.5300687683,0.0557724484,17.93
2012,44329,0.2731919354,2495606257.3,482390500,4.724069858,0.0557724484,17.93
2012,44768,0.5092497048,675690077.77,147253500,2.7215648945,0.0557724484,17.93
2012,48144,0.6033469382,681577000,105224000,2.8939920255,0.0557724484,17.93
2012,48291,0.5850487757,261261895.34,0,5.081146424,0.0557724484,17.93
2012,50286,1.03766387,31686398.837,994550000,0.1131580943,0.0557724484,17.93
2012,51369,0.4696688036,2508683301.1,82551000,2.9433612357,0.0557724484,17.93
2012,51960,0.5087052652,457545753.55,5465000,1.9319227045,0.0557724484,17.93
2012,53480,0.3450897948,3722720326.3,214500,2.9651024119,0.0557724484,17.93
2012,54675,0.3311534419,87024000,0,3.8040716612,0.0557724484,17.93
2012,54827,0.3897298692,2280061658.3,231161000,2.3301989577,0.0557724484,17.93
2012,55984,0.8141217665,18972800.081,12163000,0.4031307176,0.0557724484,17.93
2012,63773,0.3763188258,1293542039.5,766437500,1.9512820131,0.0557724484,17.93
2012,63781,0.4624658458,2234206473.5,150000000,1.07386604,0.0557724484,17.93
2012,65307,0.3417669876,3216958250,559060000,2.3839906185,0.0557724484,17.93
2012,72304,0.628523129,378070081.75,3739000,2.7578481735,0.0557724484,17.93
2012,74836,0.4133456024,14067899.652,0,10.188652482,0.0557724484,17.93
2012,75041,0.3055011269,1189939000,786150000,0.4842388286,0.0557724484,17.93
2012,75222,0.6236394197,667259632.16,303681500,2.3795107713,0.0557724484,17.93
2012,75603,0.594405335,1015921624.5,0,4.8172501199,0.0557724484,17.93
2012,75897,1.2793550981,2359007.8984,4284000,1.2572292801,0.0557724484,17.93
2012,76139,0.3865040372,853622954.31,65591000,2.2260239458,0.0557724484,17.93
2012,76185,0.3376474309,894688558.14,30350000,0.7062252704,0.0557724484,17.93
2012,76226,0.4409212211,16581671147,3003000000,1.4093567251,0.0557724484,17.93
2012,76274,0.6348860743,118339324.99,108195500,1.2900416879,0.0557724484,17.93
2012,76515,0.2953774285,1884880212.2,1172500000,1.5949895616,0.0557724484,17.93
2012,76532,0.8442195639,130428902.42,8000000,0.7621558465,0.0557724484,17.93
2012,76582,0.5305084091,667620545.52,0,6.9614391848,0.0557724484,17.93
2012,76592,0.2358257866,11851092052,7814988000,1.4569684096,0.0557724484,17.93
2012,76686,0.6306077234,150912344.27,56312500,2.8414996713,0.0557724484,17.93
2012,76868,0.5230563379,504422814.37,4575000,2.1812753638,0.0557724484,17.93
2012,77186,0.8344715415,93277596.579,64648500,3.9440851308,0.0557724484,17.93
2012,77281,0.359305864,12489610329,9185500,1.6524999403,0.0557724484,17.93
2012,77855,0.6840070853,68262541.059,38500000,2.6661540452,0.0557724484,17.93
2012,78073,1.0022041603,79162789.071,56444500,1.03111041,0.0557724484,17.93
2012,78168,0.4661011612,766468147.94,0,16.497520471,0.0557724484,17.93
2012,78170,0.4859575046,4678473002.3,492534500,0.9157758425,0.0557724484,17.93
2012,78216,0.8783717513,16084527.449,13946500,1.9687184662,0.0557724484,17.93
2012,78217,0.623969159,83518666.954,0,6.15,0.0557724484,17.93
2012,78629,0.4277083463,35429246.662,7126000,5.2053613885,0.0557724484,17.93
2012,78664,0.8145821372,727761580.72,69521000,4.4284431493,0.0557724484,17.93
2012,79436,0.5502013607,5719600.1205,4712000,2.0415299906,0.0557724484,17.93
2012,79903,0.5083223469,570997449.58,124867500,1.3435331523,0.0557724484,17.93
2012,80019,1.0734745762,58113640.967,0,4.3301540719,0.0557724484,17.93
2012,80717,0.2751064314,594378679.55,2233959500,1.0243551125,0.0557724484,17.93
2012,81162,0.3738844026,617104269.04,0,4.0662042875,0.0557724484,17.93
2012,82599,0.5575245909,213809585.71,52281000,4.0299596867,0.0557724484,17.93
2012,82830,0.356730736,1362463080.2,0,1.4695071802,0.0557724484,17.93
2012,82855,0.2520404389,1394259975.4,474927500,0.8353794161,0.0557724484,17.93
2012,83011,0.3871768771,3960495000,4534000,2.2321934806,0.0557724484,17.93
2012,83283,0.4185112408,1383117753.9,136605000,2.4629762837,0.0557724484,17.93
2012,83307,0.5959904339,424592643.39,101826500,1.4669504953,0.0557724484,17.93
2012,83808,0.3055825352,27765100.112,0,6.8078001529,0.0557724484,17.93
2012,83961,0.5185622601,651750560.88,15492000,3.4886181229,0.0557724484,17.93
2012,84008,0.5793714626,22988609.783,26876500,1.018796354,0.0557724484,17.93
2012,84042,0.4803502536,1737158500,2129087500,1.0199695581,0.0557724484,17.93
2012,84206,0.7882021969,57237798.813,1356734000,2.12763971,0.0557724484,17.93
2012,84584,0.2661825517,4717804500,1221950000,1.4804286352,0.0557724484,17.93
2012,84606,0.4197413961,932112696.91,255803500,0.9735101732,0.0557724484,17.93
2012,84668,0.4549633461,3106855806.1,0,6.9407894737,0.0557724484,17.93
2012,85223,1.2170334975,8305164.7335,2464000,0.6658977316,0.0557724484,17.93
2012,85675,0.3271876802,814635388.64,234781500,2.72119584,0.0557724484,17.93
2012,85738,0.4404108829,392626468.87,180500,6.6338175993,0.0557724484,17.93
2012,86051,0.6876492392,134365742.46,0,9.4737664247,0.0557724484,17.93
2012,86305,0.4002302322,1534456025,66700000,2.4884877028,0.0557724484,17.93
2012,86341,0.3368373455,7718683638.7,1260000000,2.7526652452,0.0557724484,17.93
2012,86744,1.1444097821,4583621.1309,4595500,0.2708466414,0.0557724484,17.93
2012,86783,0.3730997187,23291489864,497640000,2.7734215472,0.0557724484,17.93
2012,86799,0.4995354234,8324367573.1,1609402500,1.3670275865,0.0557724484,17.93
2012,86929,0.6197027473,158928903.89,21875500,2.1989682643,0.0557724484,17.93
2012,87128,0.5376415507,3497551184.6,4328442000,1.4592410348,0.0557724484,17.93
2012,87168,0.5755817143,213729392.2,2153252000,1.4035924593,0.0557724484,17.93
2012,87445,0.3611316928,2027475343.6,157100000,1.8034111311,0.0557724484,17.93
2012,87696,0.3963709022,291772000,5101500,5.9741491635,0.0557724484,17.93
2012,87771,0.9172236524,207758250,501655000,1.7626866582,0.0557724484,17.93
2012,87832,0.4333215385,26048401.035,0,35.142365098,0.0557724484,17.93
2012,88148,0.7970938452,299058990.93,9000,0.5880898876,0.0557724484,17.93
2012,88421,0.6229370166,273193910.7,45891000,4.1963788301,0.0557724484,17.93
2012,88468,0.6493359533,108828000,0,5.2336587788,0.0557724484,17.93
2012,88490,0.3722204013,16777179558,45640000000,1.7762622374,0.0557724484,17.93
2012,88495,0.5842701427,766511618.47,356629500,1.2887615674,0.0557724484,17.93
2012,88668,0.3444716682,37511623987,1449500000,1.8627616832,0.0557724484,17.93
2012,88807,0.6943493264,100980063.69,47000,2.0257859726,0.0557724484,17.93
2012,88836,0.5478174531,30192139.011,0,8.7340745192,0.0557724484,17.93
2012,88953,0.3961093113,4769205890.7,2380500000,1.4363263088,0.0557724484,17.93
2012,88958,0.2886085979,584236784.18,2226167000,1.1202688395,0.0557724484,17.93
2012,89016,0.3769007586,1559674647.2,10845900000,1.157536153,0.0557724484,17.93
2012,89025,0.5498703976,138927835.89,180809500,2.7781731986,0.0557724484,17.93
2012,89252,0.6225272312,142671000,77025000,0.7474528735,0.0557724484,17.93
2012,89254,0.7684760563,13383369.509,384845500,1.569617243,0.0557724484,17.93
2012,89329,0.4970693663,381755166.98,294626500,1.8383173547,0.0557724484,17.93
2012,89394,0.4395405718,182507363.55,17111000,0.9134899156,0.0557724484,17.93
2012,89409,0.3443413645,1562683265.1,1018450000,1.0069877714,0.0557724484,17.93
2012,89792,0.5408127864,276053469.46,55651500,1.9768668499,0.0557724484,17.93
2012,89863,0.5599866768,664097165.29,220000,3.8922660461,0.0557724484,17.93
2012,89976,0.392690349,10953803847,215884500,2.2292415963,0.0557724484,17.93
2012,90028,1.1217933948,8217225.2342,1023000,0.2877288471,0.0557724484,17.93
2012,90084,1.144667681,2236519.9879,4921000,0.0225131409,0.0557724484,17.93
2012,90125,0.5358166109,288070026.43,0,7.9138479904,0.0557724484,17.93
2012,90129,0.6965973489,191590842.64,22501500,1.4818846874,0.0557724484,17.93
2012,90200,0.4794213678,1768850705.3,1550404500,2.5383135044,0.0557724484,17.93
2012,90223,0.3614367829,38280760.745,0,5.2292607559,0.0557724484,17.93
2012,90238,0.7134414813,138361320.76,0,2.8135661047,0.0557724484,17.93
2012,90279,0.6989982516,160769277,12500000,15.290556901,0.0557724484,17.93
2012,90371,0.5214710082,147897720.67,0,1.4334547299,0.0557724484,17.93
2012,90384,0.6328840847,879155000,6308650500,1.2813648924,0.0557724484,17.93
2012,90397,0.6998574964,191406038.33,0,16.634881321,0.0557724484,17.93
2012,90494,0.4108695906,1624389445.4,441120000,1.056368408,0.0557724484,17.93
2012,90496,0.571501071,92718000,197717000,2.8965337927,0.0557724484,17.93
2012,90517,0.622191429,120502802.61,13373500,3.2488312583,0.0557724484,17.93
2012,90550,0.4217322643,1568793701.8,0,7.2691784045,0.0557724484,17.93
2012,90564,0.5105774242,568379933.09,561954000,2.3001892902,0.0557724484,17.93
2012,90678,1.8126864233,3154060.0134,95348000,0.042324603,0.0557724484,17.93
2012,90794,0.2779633361,26338784170,21943500000,1.1667462181,0.0557724484,17.93
2012,90833,0.431039468,961343064.09,50003000,1.115053511,0.0557724484,17.93
2012,91028,0.690147015,21628349.427,0,1.5785002266,0.0557724484,17.93
2012,91037,0.4638853044,688498537.8,154287000,0.3413324869,0.0557724484,17.93
2012,91068,0.3307546059,10569910734,1897500,3.1831213124,0.0557724484,17.93
2012,91303,0.6422257159,2387739500,375000000,1.7569147553,0.0557724484,17.93
2012,91379,0.6139575964,379901336.92,0,67.117845118,0.0557724484,17.93
2012,91392,0.4025788678,5826501222,2128500000,1.1068458093,0.0557724484,17.93
2012,91401,0.897963522,37266960.287,79178000,1.7362861143,0.0557724484,17.93
2012,91499,0.3455869258,1516760050.3,389726500,0.7347048667,0.0557724484,17.93
2012,91581,0.7522130808,73117920.065,0,2.0908681961,0.0557724484,17.93
2012,91845,0.5090458184,46585280.907,49200000,3.0985296139,0.0557724484,17.93
2012,91849,0.2663863537,2798793155.3,462150000,0.960010221,0.0557724484,17.93
2012,92033,0.7779412899,12674520.213,938000,0.6458248195,0.0557724484,17.93
2012,92154,0.7586036902,350709595.6,1802553500,0.9836815415,0.0557724484,17.93
2012,92205,0.5814901695,662118850.27,112975000,1.0402424013,0.0557724484,17.93
2012,92207,0.6599866539,307152345.51,0,3.1000363212,0.0557724484,17.93
2012,92248,0.5387999498,377942251.57,0,5.3930443068,0.0557724484,17.93
2012,92262,0.6508315829,408865586.56,0,4.8071171819,0.0557724484,17.93
2012,92320,0.5502171112,193249882.51,5813000,2.208765783,0.0557724484,17.93
2012,92464,0.5947684753,535177250,459856500,0.6311411293,0.0557724484,17.93
2012,92485,0.8511581871,11862629.565,17477000,1.2621695951,0.0557724484,17.93
2012,92543,0.845242044,74229478.612,699036500,0.8418651333,0.0557724484,17.93
2012,92550,0.2424723744,3665928901,2515000000,0.9087452471,0.0557724484,17.93
2012,92728,0.984091879,23609600.83,0,3.4935679152,0.0557724484,17.93
2012,92760,1.0618879066,7216110.093,116991500,1.3132032656,0.0557724484,17.93
2012,92913,0.57872034,162282472.43,0,1.943890395,0.0557724484,17.93
2012,92990,0.7257228186,35340621.699,2550000,8.9907776386,0.0557724484,17.93
2012,93085,0.62574886,88598501.07,12670500,1.3667632341,0.0557724484,17.93
2012,93191,1.1614374525,6714381.2271,3106500,1.40999617,0.0557724484,17.93
2012,93338,0.3932493706,15498378143,5923500000,0.709852039,0.0557724484,17.93
2012,93369,0.5160516507,2256957675,0,2.6602999939,0.0557724484,17.93
2012,93371,1.1778117244,3221619.3371,0,1.9394636015,0.0557724484,17.93
2012,93398,1.0112886952,114144478.44,24130000,0.3381811445,0.0557724484,17.93
2012,93406,0.9261520525,17919250.655,80824000,1.1976637251,0.0557724484,17.93
2012,93426,0.4457121092,196889574.36,5916500,4.8346752258,0.0557724484,17.93
2013,10299,0.2270187549,7939386523.4,402799500,8.8251915512,0.0566893424,17.64
2013,10302,0.4284681427,1563388182,134341500,1.0575200431,0.0566893424,17.64
2013,10530,0.263622549,838674000,0,5.2318275376,0.0566893424,17.64
2013,10696,0.1578342067,10542601837,1616000000,1.2778280543,0.0566893424,17.64
2013,10772,0.7750076829,12236054.903,36880000,1.1895472948,0.0566893424,17.64
2013,10866,0.4589612114,787944446,204411500,1.6465853352,0.0566893424,17.64
2013,10874,0.39580012,2604311353.7,290000000,1.4512377294,0.0566893424,17.64
2013,10890,0.4996667872,760750166.45,105300000,1.4679219645,0.0566893424,17.64
2013,10909,0.304919564,13338618758,127860500,3.0864832998,0.0566893424,17.64
2013,11144,0.4040553472,871793121.44,34345000,1.95581068,0.0566893424,17.64
2013,11499,0.3551273335,168742046.77,0,2.3355482934,0.0566893424,17.64
2013,11703,0.1965224649,41941147215,6507500000,1.5640268655,0.0566893424,17.64
2013,11752,0.3029920128,1137570201.4,6384500,4.9012636155,0.0566893424,17.64
2013,11781,0.7261046742,58631441.141,0,1.3300132802,0.0566893424,17.64
2013,11891,0.3625397129,5694299808,6795093000,1.3019316384,0.0566893424,17.64
2013,12009,0.5075944499,673216609.85,737200000,1.3150903294,0.0566893424,17.64
2013,12027,0.608843794,66329981.802,145637500,2.149441858,0.0566893424,17.64
2013,12030,1.3706831924,24135718.927,21081500,1.8570049242,0.0566893424,17.64
2013,12345,0.3532840199,32837311738,2248000000,2.4109105181,0.0566893424,17.64
2013,12402,0.9365281818,28288681.36,10640500,1.1616019863,0.0566893424,17.64
2013,12464,0.268056197,831802016.17,383038000,2.1628009993,0.0566893424,17.64
2013,12623,0.236097258,2149273947.6,940500000,1.7947976879,0.0566893424,17.64
2013,12640,0.6256695952,442476442.79,645000,5.849136812,0.0566893424,17.64
2013,12873,0.7126039046,1561297731.9,0,1.7126325774,0.0566893424,17.64
2013,13035,0.2385434622,5035017470.9,605500000,2.3994878361,0.0566893424,17.64
2013,13196,0.4658160718,46918218.582,11033500,1.2146585377,0.0566893424,17.64
2013,13321,0.3424735594,549389829.83,16843000,2.7868994307,0.0566893424,17.64
2013,13369,0.8656331128,42359681.335,0,18.213963964,0.0566893424,17.64
2013,13400,0.4643666751,501497178.5,22185500,1.1523264726,0.0566893424,17.64
2013,13563,0.3484744314,782914766.45,39459000,2.014214443,0.0566893424,17.64
2013,13690,0.6378388689,1660145630.6,0,3.0273439184,0.0566893424,17.64
2013,13706,0.6941822731,129587068.65,0,72.156536697,0.0566893424,17.64
2013,13769,0.3940204522,12574380.088,25454000,1.6529576298,0.0566893424,17.64
2013,14227,0.2621146516,256156510.05,0,6.5920150896,0.0566893424,17.64
2013,21055,0.326794041,1328305000,28178500,2.47151282,0.0566893424,17.64
2013,22825,0.3509823332,808626257.55,50000000,2.4281750422,0.0566893424,17.64
2013,23393,0.1627472415,7484907497.4,603450000,1.2869349504,0.0566893424,17.64
2013,25232,0.1648319004,8747205750,4085711000,0.9828175958,0.0566893424,17.64
2013,25452,0.3370031901,88139996.767,1016000,5.6372941408,0.0566893424,17.64
2013,27043,0.2791497429,7668451766.8,158125000,1.7553259886,0.0566893424,17.64
2013,29890,0.2204645345,36910111859,29413500000,1.4304255922,0.0566893424,17.64
2013,30796,0.3091761411,3671010772.7,954400000,1.7611106062,0.0566893424,17.64
2013,31070,0.40584686,61565398.996,52134000,0.8011894782,0.0566893424,17.64
2013,34948,0.3544122596,768324290.12,62220000,1.7896286997,0.0566893424,17.64
2013,37217,0.2507435461,578801751.34,70673500,1.4912369769,0.0566893424,17.64
2013,38659,0.4666902112,2696982654.6,0,8.4662164467,0.0566893424,17.64
2013,39328,0.3473634334,40244190.783,6218000,1.3044778244,0.0566893424,17.64
2013,42358,0.4792244157,27479639.447,11464000,1.3192455466,0.0566893424,17.64
2013,44230,0.4679583951,22907039.16,6934500,2.6656742839,0.0566893424,17.64
2013,47002,0.2697283295,976892779.75,134813500,2.759720833,0.0566893424,17.64
2013,47205,0.2294114179,768224799.8,93344000,5.1311620647,0.0566893424,17.64
2013,47511,0.2978127876,404617856.98,28750000,4.4939705848,0.0566893424,17.64
2013,47715,0.3604234686,345641299.78,150500,2.0170981144,0.0566893424,17.64
2013,48144,0.379019885,900389032.81,0,5.7819711597,0.0566893424,17.64
2013,49154,0.1539730822,38507479788,10321000000,1.1679851757,0.0566893424,17.64
2013,49680,0.1830834934,38721260257,2699300000,1.8039989539,0.0566893424,17.64
2013,52396,0.3017114311,555899989.6,0,6.0817086725,0.0566893424,17.64
2013,53575,0.4044724126,120337137.02,15000000,2.0771356641,0.0566893424,17.64
2013,54675,0.2957666746,79458650.608,9857500,1.6316842488,0.0566893424,17.64
2013,59045,0.3025576459,3459898525.9,600055000,1.6794997465,0.0566893424,17.64
2013,59248,0.1786967415,7518759430.9,2956850000,0.6726440143,0.0566893424,17.64
2013,59256,0.3869469811,49140000,0,3.1034270108,0.0566893424,17.64
2013,60097,0.179202945,41485905623,5780500000,4.5728604472,0.0566893424,17.64
2013,60206,0.2257616798,4592320495.8,513350000,2.8326544467,0.0566893424,17.64
2013,60599,0.1459747018,24421207013,10905000000,0.786289445,0.0566893424,17.64
2013,62092,0.2337627588,22974512260,3608700000,2.3096546123,0.0566893424,17.64
2013,64450,0.1543943737,1651718135.5,550144500,0.9911274629,0.0566893424,17.64
2013,64785,0.4067544967,250866000,0,1.7664653039,0.0566893424,17.64
2013,65154,0.2547800619,776508865.02,265914500,2.7869087096,0.0566893424,17.64
2013,65752,0.3289730081,761674938.33,36473000,3.3915444206,0.0566893424,17.64
2013,67193,0.4036277765,2508552232.2,153000,2.7773735718,0.0566893424,17.64
2013,69550,0.2140057366,10848377552,3062337000,1.7792166229,0.0566893424,17.64
2013,75039,0.2527655695,8150268829.7,15930500000,0.9281564854,0.0566893424,17.64
2013,75222,0.5269578157,1425728597.8,280180000,2.3907597132,0.0566893424,17.64
2013,75578,0.4071676791,399642551.48,505858500,2.5288454055,0.0566893424,17.64
2013,75734,1.0199577682,357575667.97,37419500,2.0398902057,0.0566893424,17.64
2013,76149,0.2906550448,4334364036.6,2951950000,0.9049635227,0.0566893424,17.64
2013,76274,0.4620562603,167214716.04,90259500,1.1475480364,0.0566893424,17.64
2013,76279,0.4108102688,299218500,42000,2.1754385965,0.0566893424,17.64
2013,76360,1.6617179607,6297059.844,1655500,1.2817275748,0.0566893424,17.64
2013,76686,0.2856574015,135319935.62,53671500,3.1803016488,0.0566893424,17.64
2013,76750,0.2833878561,1088080439.8,98287000,1.2200236072,0.0566893424,17.64
2013,76978,0.425551752,580835525.27,100520000,2.2744512166,0.0566893424,17.64
2013,77530,0.3571624139,328804318.34,2197000,1.6918576626,0.0566893424,17.64
2013,77659,0.3110403909,12814404235,56118000,2.3651304725,0.0566893424,17.64
2013,77668,0.2735365063,44177400000,8424950000,0.82381638,0.0566893424,17.64
2013,77729,0.4777669628,689094565.2,57813500,6.3968551259,0.0566893424,17.64
2013,78156,0.4424996051,2269814406.7,185380000,3.0422992846,0.0566893424,17.64
2013,78418,0.3121062237,371619417.55,163622500,1.4578277046,0.0566893424,17.64
2013,78527,0.3051011073,367631891.59,64000000,3.4943432585,0.0566893424,17.64
2013,78840,0.2846421049,3707174269.5,305844000,1.8511287605,0.0566893424,17.64
2013,78990,0.3600996888,291022413.5,15257000,1.8698686597,0.0566893424,17.64
2013,79322,0.7793765221,8229000,9809000,1.6239133674,0.0566893424,17.64
2013,79628,0.3849873945,1034254378.8,1015000,7.9120142391,0.0566893424,17.64
2013,79667,0.7673391975,903921189.14,128446000,1.1933376859,0.0566893424,17.64
2013,79686,0.5962260704,1385288015.7,33000000,2.5900448286,0.0566893424,17.64
2013,79791,0.4176422555,68523517.929,1968000,2.0300665596,0.0566893424,17.64
2013,79839,0.3722110395,1749790320,218976000,1.756519953,0.0566893424,17.64
2013,80592,0.5318777091,265251903.25,75361000,1.5356450488,0.0566893424,17.64
2013,80957,0.3426960586,2587546182.9,10756000,1.3359101569,0.0566893424,17.64
2013,81038,0.3056485074,717775179.48,19208888500,0.385560361,0.0566893424,17.64
2013,81042,0.3375916021,540727565.01,1469404000,0.7542239413,0.0566893424,17.64
2013,81061,0.1574275789,22886438184,2612500000,1.0848901999,0.0566893424,17.64
2013,81165,0.4630968446,174981941.47,2264000,6.1052742616,0.0566893424,17.64
2013,82555,0.5440664965,56062871.733,19830500,1.5289715896,0.0566893424,17.64
2013,82825,0.7951113844,54295348.183,0,2.0538646376,0.0566893424,17.64
2013,83486,1.7133209384,5109830.2593,6977000,0.9426063995,0.0566893424,17.64
2013,83928,0.5690403044,2836789109.6,504000,3.189739504,0.0566893424,17.64
2013,83939,0.3960818807,407454934.84,0,2.03110483,0.0566893424,17.64
2013,84084,0.2467134989,1360345119.7,1783000,2.7091269006,0.0566893424,17.64
2013,84255,0.3331223756,312253972.46,0,3.0347966396,0.0566893424,17.64
2013,84325,0.3628116399,124627465.6,10153500,2.1309861055,0.0566893424,17.64
2013,84348,0.29409453,1728404867.8,295454500,2.2046425624,0.0566893424,17.64
2013,84651,0.341118066,4486355402.3,400000000,1.5354139469,0.0566893424,17.64
2013,85072,0.2817975814,9093247568.9,285800000,2.6422901989,0.0566893424,17.64
2013,85187,0.3786803321,43513202.049,2552000,2.2902911947,0.0566893424,17.64
2013,85502,0.6712511475,91213500,9429500,0.9965700198,0.0566893424,17.64
2013,85526,0.6917380226,10413520.11,5356000,0.546984127,0.0566893424,17.64
2013,85593,0.2281009349,6741899833.8,815300000,2.427621075,0.0566893424,17.64
2013,86356,0.3068664615,65991023460,2466000000,1.9588062981,0.0566893424,17.64
2013,86372,0.2759115746,6339955900,1650377500,1.0227099447,0.0566893424,17.64
2013,86778,0.2589148691,1359869256.2,0,10.946552181,0.0566893424,17.64
2013,86887,0.5764428476,4684820.1435,5400000,1.9527303754,0.0566893424,17.64
2013,86921,0.1809227747,2159260032.7,345500000,1.0909090909,0.0566893424,17.64
2013,87016,0.4979925654,70352162.075,0,2.9303766825,0.0566893424,17.64
2013,87055,0.1668515109,43010343742,784000000,1.1032626427,0.0566893424,17.64
2013,87061,0.4295230129,80060597.537,0,1.1094122912,0.0566893424,17.64
2013,87167,0.346060224,433699931.58,19325000,2.5945540278,0.0566893424,17.64
2013,87168,0.9366274853,64906142.198,2186390500,1.2152464359,0.0566893424,17.64
2013,87280,0.1441589664,1145755652.6,23961639500,1.2862323315,0.0566893424,17.64
2013,87381,0.4199691209,61320481.476,411500,64.224034802,0.0566893424,17.64
2013,87439,0.8099758536,18020599.339,0,1.3299334812,0.0566893424,17.64
2013,87445,0.2212129951,2400822708.7,280100000,1.8286275473,0.0566893424,17.64
2013,87540,0.5106033266,157348500,384815500,1.3873788206,0.0566893424,17.64
2013,87755,0.7735447216,23505184.623,10999000,1.1577582806,0.0566893424,17.64
2013,88159,0.5077590321,839495321.53,174453000,5.2940002937,0.0566893424,17.64
2013,88173,0.6538147699,1132348769.5,12512500,12.629751162,0.0566893424,17.64
2013,88207,0.3858007974,1461631218.5,76250000,2.1858062795,0.0566893424,17.64
2013,88240,1.0956991349,60283022.899,30000,3.393887297,0.0566893424,17.64
2013,88360,0.3781378146,3884421048.2,0,4.2529972627,0.0566893424,17.64
2013,88411,0.2341485829,1230949333.5,1397045000,2.3319861041,0.0566893424,17.64
2013,88446,0.550554279,6889991388.9,441249000,5.8674266427,0.0566893424,17.64
2013,88466,0.4047554226,39696308.933,19801000,1.2654587103,0.0566893424,17.64
2013,88487,0.2843018449,2482153585.6,3522640500,1.2584630991,0.0566893424,17.64
2013,88542,0.6634564128,28868400.278,852500,2.2042609047,0.0566893424,17.64
2013,88668,0.2188023633,50633964816,1055000000,2.2880833926,0.0566893424,17.64
2013,88729,0.5448147933,52047759.853,644000,1.3218678815,0.0566893424,17.64
2013,88811,0.2949346368,2465454945.1,428654500,4.5553464663,0.0566893424,17.64
2013,88871,0.2638507703,643660209.27,0,5.1064642108,0.0566893424,17.64
2013,88953,0.2546221344,2782263452.5,6304000000,1.4758090018,0.0566893424,17.64
2013,89031,0.4880989422,471763777.86,85500,4.3653984207,0.0566893424,17.64
2013,89036,0.3165885201,336117549.47,26343000,1.7125834128,0.0566893424,17.64
2013,89289,0.3536008296,790705041.91,6536500,2.2460109962,0.0566893424,17.64
2013,89353,0.3635250245,1607365701,1622500000,0.684079602,0.0566893424,17.64
2013,89413,0.5543957364,284807108.29,26878000,1.926210631,0.0566893424,17.64
2013,89549,0.2904996763,69483508.776,6743000,1.9976659998,0.0566893424,17.64
2013,89618,0.3403910275,2960900241.7,259653000,5.0531823246,0.0566893424,17.64
2013,89695,0.2056454934,623561372.85,0,53.531827515,0.0566893424,17.64
2013,89793,0.4749651798,304073613.89,15000000,3.4351121892,0.0566893424,17.64
2013,89802,0.5046318555,212391119.46,55146000,1.1475861738,0.0566893424,17.64
2013,89941,0.4920268956,291724376.48,0,1.9768240736,0.0566893424,17.64
2013,89973,0.4021182748,249905639.05,0,1.3574416734,0.0566893424,17.64
2013,90210,0.2666734457,2144867020.1,358536500,0.5969756661,0.0566893424,17.64
2013,90366,0.264955974,406976538.51,128562000,2.4587186562,0.0566893424,17.64
2013,90444,0.3201912177,875909711.19,549630500,1.3021674979,0.0566893424,17.64
2013,90492,0.5037345795,201783285.89,50650000,0.8845897053,0.0566893424,17.64
2013,90516,0.5169636387,3557552791.7,271954500,1.2907870539,0.0566893424,17.64
2013,90539,0.6907176326,44373717.605,0,2.3900105205,0.0566893424,17.64
2013,90601,0.220755434,4138493902.1,1010500000,1.6094929881,0.0566893424,17.64
2013,90605,0.3973829433,548485500,73000000,1.6307644841,0.0566893424,17.64
2013,90698,0.1982145792,548932307.65,92000000,0.7341762568,0.0566893424,17.64
2013,90779,0.5425703874,1108410489.3,298260500,1.2069032576,0.0566893424,17.64
